1577,0117076,124834
1578,0113425,249358
1579,0116334,111367
1580,0119654,607
1581,0119848,18080
1582,0120512,38225
1583,0120133,17834
1584,0118884,686
1585,0116930,65046
1586,0119173,4421
1587,0082198,9387
1588,0119190,10603
1589,0118887,2142
1590,0119081,8413
1591,0120177,10336
1592,0118570,20737
1593,0119896,9413
1594,0119361,14585
1595,0119152,18519
1596,0118818,49462
1597,0118883,8834
1598,0118966,9458
1599,0120207,8854
1600,0120112,38295
1601,0119311,22073
1602,0119509,37244
1603,0119675,4961
1604,0119695,9416
1605,0119086,26180
1606,0119484,17832
1608,0118571,9772
1609,0118531,6072
1610,0099810,1669
1611,0102494,468
1612,0119465,32519
1613,0120197,108401
1614,0119360,10806
1615,0119051,9433
1616,0119874,6623
1617,0119488,2118
1619,0120102,978
1620,0119468,9437
1621,0120169,29461
1622,0119457,56651
1623,0120524,10351
1624,0120323,66588
1625,0119174,2649
1626,0119123,14289
1627,0120399,10155
1628,0119557,75250
1629,0119632,20457
1630,0123953,
1631,0118647,18355
1632,0120151,33657
1633,0120402,55306
1635,0119349,68924
1636,0120192,36434
1639,0118842,2255
1640,0119326,28353
1641,0119164,9427
1642,0116631,172545
1643,0119280,17589
1644,0119345,3597
1645,0118971,1813
1646,0120029,36797
1647,0119906,12628
1648,0119324,33344
1649,0119107,25099
1650,0120481,45019
1651,0120303,63437
1652,0120539,62422
1653,0119177,782
1654,0119095,29911
1655,0119891,9827
1656,0120257,1959
1657,0120529,251481
1658,0119535,8067
1659,0119338,125052
1660,0119080,45153
1661,0119210,10871
1662,0118900,14398
1663,0083131,10890
1664,0117221,99002
1665,0118689,1281
1666,0119327,32332
1667,0119592,9770
1668,0119832,12616
1669,0120275,34838
1670,0120490,14905
1671,0119527,14583
1672,0119978,11975
1673,0118749,4995
1674,0090329,9281
1675,0119365,45928
1676,0120201,563
1677,0118901,61337
1678,0107282,19931
1679,0118836,31535
1680,0120148,10215
1681,0119707,9823
1682,0120382,37165
1683,0120520,45609
1684,0119723,38904
1685,0116592,45565
1686,0119994,9407
1687,0119395,4824
1688,0118617,9444
1689,0120483,9414
1690,0118583,8078
1692,0112318,29938
1693,0118607,11831
1694,0118632,2895
1695,0123385,39177
1696,0118698,19601
1697,0109266,124606
1698,0118764,42832
1699,0118804,22797
1701,0118954,2639
1702,0119137,9574
1703,0119142,10371
1704,0119217,489
1705,0116465,167738
1706,0116490,293820
1707,0119303,9714
1708,0119352,102406
1709,0130073,
1710,0116976,170430
1711,0119668,8197
1713,0119715,6283
1714,0117167,279698
1715,0119819,49728
1716,0119845,64562
1717,0120082,4233
1718,0120222,191874
1719,0120255,10217
1720,0128755,
1721,0120338,597
1722,0120347,714
1723,0117994,52537
1724,0118230,12799
1725,0119052,62394
1726,0119925,9922
1727,0119314,547
1728,0120521,25994
1729,0119396,184
1730,0119485,9746
1731,0119718,9438
1732,0118715,115
1733,0118566,26941
1734,0119590,27103
1735,0119223,9410
1738,0120881,
1739,0118539,32302
1740,0119655,216794
1742,0119988,88863
1743,0129758,154821
1744,0120670,41417
1746,0120820,12538
1747,0120885,586
1748,0118929,2666
1749,0116845,46338
1750,0120478,54007
1752,0120696,11258
1753,0120693,9490
1754,0119099,9411
1755,0120122,25719
1756,0118643,9033
1757,0112913,11220
1759,0119815,21253
1760,0120185,6116
1762,0118956,9457
1764,0128690,281289
1765,0119521,43911
1767,0119734,39424
1768,0119711,44361
1769,0120008,11702
1770,0120594,2923
1771,0119784,12238
1772,0118747,11568
1773,0114690,41577
1774,0133090,
1776,0120707,66894
1777,0120888,11003
1779,0120184,10153
1780,0118662,49645
1781,0116379,47112
1782,0119548,102732
1783,0120782,30949
1784,0119822,2898
1785,0099939,9558
1787,0145302,83593
1788,0119656,320011
1789,0114322,
1791,0119594,26269
1792,0120873,11808
1793,0120491,6970
1794,0119574,47452
1795,0112619,18205
1796,0140282,36943
1797,0120661,21736
1798,0118744,17941
1799,0120241,10668
1801,0120744,9313
1804,0120769,42807
1805,0120890,617
1806,0125454,36568
1807,0120642,37272
1809,0119250,5910
1810,0119942,9440
1811,0119780,53092
1812,0120510,32911
1814,0120793,44308
1815,0119049,124821
1816,0124179,32456
1817,0119560,93350
1819,0120219,62695
1820,0120108,32144
1821,0120772,17127
1822,0120645,40688
1824,0119305,17133
1825,0119905,19848
1826,0120598,17644
1827,0124295,1774
1829,0118851,30265
1830,0119139,
1831,0120738,2157
1832,0119272,70581
1833,0120749,8838
1834,0120176,29193
1835,0120632,795
1836,0120728,16980
1837,0120773,27472
1839,0120765,47881
1840,0124718,9469
1841,0119196,12488
1842,0118229,98499
1843,0120213,81367
1844,0118819,267
1845,0120906,16148
1846,0119792,21252
1847,0117443,73135
1848,0118755,9449
1849,0119947,6264
1850,0130019,90414
1851,0119508,188870
1852,0118727,215373
1853,0118577,78149
1854,0120723,15513
1855,0120725,31220
1856,0138563,13907
1857,0119987,29825
1858,0117786,10622
1859,0120265,30020
1860,0119448,17139
1861,0118785,34582
1862,0120841,10216
1863,0120742,9771
1864,0120838,24560
1865,0141986,76330
1866,0120609,9448
1867,0120856,38618
1869,0120610,18316
1870,0118925,78373
1871,0119952,77514
1872,0113184,49474
1873,0119683,4415
1874,0120211,39467
1875,0118866,55561
1876,0120647,8656
1877,0145048,209345
1878,0120531,58680
1879,0125128,35161
1880,0119506,35796
1881,0120800,18937
1882,0120685,929
1883,0118798,9452
1884,0120669,1878
1885,0120777,9844
1886,0131436,40505
1887,0119053,14342
1888,0119313,9715
1889,0119375,26610
1890,0119547,20064
1891,0120401,40961
1892,0120787,1965
1893,0116692,312
1894,0120828,6068
1895,0127723,15037
1896,0118894,50043
1897,0139362,37636
1898,0119494,17044
1899,0125980,60951
1900,0118849,21334
1901,0150290,
1902,0116141,32284
1903,0126938,51955
1904,0122529,37410
1905,0143614,47481
1906,0119717,53765
1907,0120762,10674
1908,0140508,136134
1909,0120902,846
1910,0126344,12655
1911,0118998,3050
1912,0120780,1389
1913,0073540,11020
1914,0120321,20862
1915,0120443,108548
1916,0118789,9464
1917,0120591,95
1918,0122151,944
1919,0123987,35680
1920,0122718,11551
1921,0138704,473
1922,0140688,102304
1923,0129387,544
1924,0052077,10513
1925,0018578,28966
1926,0019729,65203
1927,0020629,143
1928,0021746,42861
1929,0022958,33680
1930,0023876,56164
1931,0026752,12311
1932,0027698,43277
1933,0029146,43278
1934,0030993,34106
1935,0033729,43266
1936,0035093,27367
1937,0036872,17661
1938,0037884,28580
1939,0036868,887
1940,0039416,33667
1941,0040416,23383
1942,0041113,25430
1943,0044672,27191
1944,0045793,11426
1945,0047296,654
1946,0048356,15919
1947,0055614,1725
1948,0057590,5769
1949,0060665,874
1950,0061811,10633
1951,0063385,17917
1952,0064665,3116
1953,0067116,1051
1954,0075148,1366
1955,0079417,12102
1956,0081283,16619
1957,0082158,9443
1958,0086425,11050
1959,0089755,606
1960,0093389,746
1961,0095953,380
1962,0097239,403
1963,0065063,11485
1964,0067309,466
1965,0087995,13820
1966,0100142,15389
1967,0091369,13597
1968,0088847,2108
1969,0089686,10014
1970,0093629,10072
1971,0095742,10131
1972,0097981,10160
1973,0101917,11284
1974,0080761,4488
1975,0082418,9725
1976,0083972,9728
1977,0087298,9730
1978,0089173,9731
1979,0091080,10225
1980,0095179,10281
1981,0097388,10283
1982,0077651,948
1983,0082495,11281
1984,0085636,10676
1985,0095271,11357
1986,0097474,11361
1987,0081383,36599
1988,0093176,39929
1989,0098136,41828
1990,0105179,41769
1991,0094862,10585
1992,0099253,11186
1993,0103956,11187
1994,0084516,609
1995,0091778,11133
1996,0095889,10306
1997,0070047,9552
1998,0076009,11586
1999,0099528,11587
2000,0093409,941
2001,0097733,942
2002,0104714,943
2003,0087363,927
2004,0099700,928
2005,0089218,9340
2006,0120746,9342
2007,0119910,38509
2008,0117898,60033
2009,0070723,12101
2010,0017136,19
2011,0096874,165
2012,0099088,196
2013,0069113,551
2014,0076054,16084
2015,0054594,17984
2016,0078790,22328
2017,0054649,32611
2018,0034492,3170
2019,0047478,346
2020,0094947,859
2021,0087182,841
2022,0095497,11051
2023,0099674,242
2024,0102757,1411
2025,0119558,9769
2026,0134619,9424
2027,0120741,9835
2028,0120815,857
2029,0137386,17539
2030,0119007,44322
2031,0066728,22777
2032,0066811,20173
2033,0088814,10957
2034,0078869,9570
2035,0062737,16249
2036,0109287,13962
2037,0075807,14612
2038,0077305,19378
2039,0097053,65157
2040,0065566,29228
2041,0082199,19379
2042,0109520,11164
2043,0052722,18887
2044,0082263,40866
2045,0106868,24736
2046,0091059,10122
2047,0061715,24816
2048,0091149,9994
2049,0061749,25445
2050,0080861,12129
2051,0076137,14140
2052,0107120,10439
2053,0104437,11158
2054,0097523,9354
2055,0077698,28736
2056,0056095,34774
2057,0057180,37969
2058,0120768,9631
2059,0120783,9820
2060,0131857,14013
2061,0119165,36606
2062,0120687,96196
2063,0124115,98505
2064,0098213,1779
2065,0089853,10849
2066,0039689,678
2067,0059113,907
2068,0083922,5961
2069,0090203,47908
2070,0086423,42121
2071,0106273,2887
2072,0096734,11974
2073,0089126,20348
2074,0071910,26648
2075,0082736,11911
2076,0090756,793
2077,0089385,35144
2078,0061852,9325
2079,0053994,43037
2080,0048280,10340
2081,0097757,10144
2082,0104868,10414
